 Source Port, Protocol,Total Length of Fwd Packets, Fwd Packet Length Min,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags, Bwd Packets/s,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Idle Std, Label
0.9831328207082668,0.35294117647058826,0.16135347230571664,0.0,0.006046357012194823,0.0033946816103425106,0.9234720236152382,0.960731985837605,0.960731985837605,0.0,1.0,0.0011829227579350152,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,4
0.9825436564470634,0.35294117647058826,0.20805739001908524,0.00387409200968523,0.005927151941891148,0.0022349867439957756,0.939995319666759,0.9990965373279057,0.9990965373279057,0.9990965373279057,1.0,0.0011582954195443731,0.0,0.0,0.0,1.0,0.0,0.023255813953488372,0.059793137309586804,0.5333333333333333,0.23365396483952877,0.0,0.0,4
0.9854193788930161,0.35294117647058826,0.0,0.0,0.0,0.04645959364541518,0.7644713638822316,0.7800119399825054,0.7425227686957063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,4
0.9832223557780155,0.35294117647058826,0.16135347230571664,0.00387409200968523,0.5391043910790181,0.6824378660790534,0.2335002355901221,0.0,0.0,0.0,1.0,0.6537374482945244,0.0,0.0,0.0,1.0,0.0,0.023255813953488372,0.0,0.5333333333333333,0.0,0.0,0.0,4
0.9850336275005807,0.35294117647058826,0.0,0.0,0.0,0.04647459589204399,0.7644473059970175,0.7800181901231867,0.7424377840631963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,4
0.9827971026795104,0.35294117647058826,0.0,0.0,0.0,0.04643570917058322,0.7645096766257024,0.7800127179366076,0.7426363926992876,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,4
0.9832819964703254,0.35294117647058826,0.402471431394232,0.0,0.05789079546216056,0.004668299220073887,0.8923571360214644,0.9886174090611122,0.3414840943829271,0.9886174090611122,0.0,0.002097650941196168,0.0,0.0,1.0,0.0,0.0,0.0,0.09476988043616617,0.5333333333333333,0.38746007992831655,0.0,0.0,4
0.9912072740986724,0.35294117647058826,0.0,0.0,0.0,0.04646378163755558,0.7644646473878668,0.7800164734187375,0.742493449080702,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,4
0.9817385907163976,0.35294117647058826,0.3999818665423521,0.0,0.28314428545152065,0.16801803595496215,0.6223258677735858,0.7087622237816764,0.28844677465867186,0.35912776700185967,0.0,0.10741283105099828,0.0,0.0,1.0,0.0,0.0,0.0,0.059793137309586804,0.5333333333333333,0.0,0.0,0.0,4
0.9831460907743413,0.35294117647058826,0.20805739001908524,0.00387409200968523,0.005927109698904716,0.002234970012076755,0.939995319666759,0.9990965373279057,0.9990965373279057,0.9990965373279057,1.0,0.0011582866764728182,0.0,0.0,0.0,1.0,0.0,0.023255813953488372,0.059793137309586804,0.5333333333333333,0.2561522526947158,0.0,0.0,4
0.9859997502521402,0.35294117647058826,0.5757832969688337,0.0,0.1502254386602902,0.0110809772911458,0.8378231207970069,0.9544238319647367,0.33242746456678973,0.9917882742452575,0.0,0.0019284437255143582,0.0,0.0,1.0,0.0,0.0,0.0,0.21435615505533978,0.5333333333333333,0.8340784501710145,0.8669302771415173,0.9224227508239965,4
0.9824601300218899,0.35294117647058826,0.20805739001908524,0.00387409200968523,0.006919153726585576,0.002629797556207952,0.931089922862974,0.990199347820416,0.990199347820416,0.990199347820416,1.0,0.0013648978957611516,0.0,0.0,0.0,1.0,0.0,0.023255813953488372,0.059793137309586804,0.5333333333333333,0.19143486452635802,0.0,0.0,4
0.9831991515177357,0.35294117647058826,0.16135347230571664,0.00387409200968523,0.5567954033413776,0.7078820452379492,0.21342210507678772,0.0,0.0,0.0,1.0,0.6798918739293669,0.0,0.0,0.0,1.0,0.0,0.023255813953488372,0.0,0.5333333333333333,0.0,0.0,0.0,4
