 Source Port, Protocol,Total Length of Fwd Packets, Fwd Packet Length Min,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags, Bwd Packets/s,FIN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, Down/Up Ratio, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Idle Std, Label
0.9909307954116368,0.35294117647058826,0.5481572495147242,0.0,0.31378062363025144,0.05252182940004324,0.7362629607380449,0.8674889197007308,0.22913935106919864,0.8916893664313434,0.0,0.027970028800511266,0.0,0.0,1.0,0.0,0.0,0.0,0.13883536540058736,0.5333333333333333,0.7396714467311344,0.0,0.0,1
0.9551771905408174,0.35294117647058826,0.4193459499341928,0.0,0.31885818693891166,0.04703415610933491,0.7460608072492763,0.8529372564834273,0.2959377978061826,0.8796943383180424,0.0,0.02274893486805051,0.0,0.0,1.0,0.0,0.0,0.0,0.059793137309586804,0.5333333333333333,0.3712352052667808,0.0,0.0,1
0.9411746914969528,0.35294117647058826,0.44053268582372107,0.0,0.324911036324033,0.053967834157685454,0.7352247497704422,0.8324876535166893,0.28613714553700736,0.8680133605319169,0.0,0.029306827510387334,0.0,0.0,1.0,0.0,0.0,0.0,0.059793137309586804,0.5333333333333333,0.7499845799490568,0.0,0.0,1
0.9562429812293632,0.35294117647058826,0.41352876881947537,0.0,0.3276583588986633,0.05657812164948507,0.7314971974870592,0.8349026294943369,0.08651495525797868,0.8695566653521642,0.0,0.031000036797315337,0.0,0.0,1.0,0.0,0.0,0.0,0.059793137309586804,0.5333333333333333,0.3594549919303844,0.0,0.0,1
0.9671680164789226,0.35294117647058826,0.44321636314262486,0.0,0.3235059872375568,0.04737588244327993,0.745893339961037,0.8447862037307338,0.29370698956258545,0.874864132941305,0.0,0.024552520107506495,0.0,0.0,1.0,0.0,0.0,0.0,0.059793137309586804,0.5333333333333333,0.38192229121454163,0.0,0.0,1
0.9546145009833544,0.35294117647058826,0.4469830928801305,0.0,0.3225256043178139,0.051979844188369394,0.7381430262557975,0.8468956640807376,0.2767023511200174,0.8762250856212487,0.0,0.028033665966609826,0.0,0.0,1.0,0.0,0.0,0.0,0.059793137309586804,0.5333333333333333,0.3732904719286982,0.0,0.0,1
0.9498860268503191,0.35294117647058826,0.0,0.0,0.0,0.005131918686236881,0.9158940132812137,0.9158940132812137,0.9158940132812137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,1
0.9452197008645157,0.35294117647058826,0.0,0.0,0.0,0.0018115260725802796,0.9732821461820832,0.9732821461820832,0.9732821461820832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,1
0.9928187830367853,0.35294117647058826,0.4183668003624672,0.0,0.24872796177053966,0.026576114802674914,0.7877228910314137,0.8825564844159279,0.08651495525797868,0.8994935906628103,0.0,0.013489479904872627,0.0,0.0,1.0,0.0,0.0,0.0,0.059793137309586804,0.5333333333333333,0.35277100972949405,0.0,0.0,1
0.9442087308074442,0.35294117647058826,0.5144710268388913,0.0,0.3309030794862834,0.061938135600685736,0.7236562594768021,0.8325640039759145,0.07451992630475972,0.8690471377555652,0.0,0.03511628327341883,0.0,0.0,1.0,0.0,0.0,0.0,0.09476988043616617,0.5333333333333333,0.6638897299724087,0.0,0.0,1
0.9433824333265629,0.35294117647058826,0.0,0.0,0.0,0.0014769151796156876,0.9844161302646363,0.9844161302646363,0.9844161302646363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,1
